Measurement,Iteration,Time,FPS,RAM,CPU
0,4.5,0.5163,56.62787795165393,166.03828125,7.526402570648983
1,4.5,1.003,57.192021147966514,166.96796875,6.974067010108797
2,4.5,1.5043,58.561085825043506,167.76171875,4.800044092314734
3,4.5,2.0061999999999998,52.57745294991365,167.56875,14.364795577771142
4,4.5,2.5048000000000004,49.162730109453044,167.869140625,22.077501533104858
5,4.5,3.0035,58.31492285697429,167.945703125,3.010074808268638
6,4.5,3.5065,47.50330584136791,174.108984375,31.993234009414653
7,4.5,4.026,49.68722511704343,224.023046875,70.08663757898209
8,4.5,4.5214,57.401546200978885,224.5453125,56.57008862709223
9,4.5,5.008100000000001,50.909759982070014,227.00234375,21.210262057595514
10,4.5,5.5119,40.311904886599066,230.2125,54.919999881667046
11,4.5,6.0214,53.10451613841866,238.0578125,111.48695436593069
12,4.5,6.5254,59.9425770592827,241.387890625,101.38082620781363
13,4.5,7.022,59.65116065907897,243.79453125,89.10756925630015
14,4.5,7.5327,59.70847762127081,245.60703125,69.58179583993083
15,4.5,8.0307,59.29532832239126,246.414453125,44.92167102184981
16,4.5,8.5174,56.00430963462139,244.690234375,12.55399954409178
17,4.5,9.017700000000001,51.11508072254958,245.382421875,22.460631943654978
18,4.5,9.5272,46.775180190947864,249.8296875,68.64316612889931
19,4.5,10.027,55.25969753249755,234.542578125,98.41453592046852
20,4.5,10.5327,59.94144578738392,235.748046875,79.64903535029458
21,4.5,11.0265,59.859767570008195,237.569140625,67.49098234667827
22,4.5,11.5411,59.78468409114114,238.913671875,48.52833811961794
23,4.5,12.0302,58.056318683188024,238.930859375,27.53586450896709
24,4.5,12.5291,55.35443480321909,238.761328125,15.18908161192476
25,4.5,13.0308,46.611920091772646,240.378515625,38.79705291113341
26,4.5,13.5417,51.90344567772381,244.246875,77.21815189864735
27,4.5,14.0424,57.56676803960744,246.7875,81.58890538633725
28,4.5,14.5425,59.93676631578627,216.34765625,70.78493692485415
29,4.5,15.0488,59.88136106665289,216.3390625,62.880107636350374
30,4.5,15.546100000000001,59.60655522868369,212.496875,43.532911327341154
31,4.5,16.0413,56.92595376379844,204.578125,18.62463193739118
32,4.5,16.5387,50.35161841474477,203.859765625,27.435745951090627
33,4.5,17.0484,54.272548867039646,204.847265625,53.18162671573341
34,4.5,17.5505,49.99206500440592,208.588671875,82.83155149920536
35,4.5,18.059,59.7397243961546,211.06796875,72.41432636447703
36,4.5,18.5517,59.92399449857204,212.669140625,66.71048909957679
37,4.5,19.061600000000002,59.03535778476097,213.408203125,47.0874076624845
38,4.5,19.552100000000003,57.57878863651855,213.911328125,33.4350131049062
39,4.5,20.0472,53.63862433337219,215.001171875,22.281569681466824
40,4.5,20.5546,54.9501499643694,216.759765625,43.92242382283526
41,4.5,21.0569,52.533155224856124,220.44609375,70.76461973239532
42,4.5,21.5581,55.68169845205883,206.24140625,84.47112655828968
43,4.5,22.0627,59.73756031659506,195.8625,73.50993766944963
44,4.5,22.5644,58.85268227463589,191.63828125,55.842276033349016
45,4.5,23.0578,58.02959169541403,192.2078125,33.23819824192695
46,4.5,23.5589,57.17735419108301,191.87578125,17.542384332981307
47,4.5,24.056900000000002,57.716747999595896,191.026953125,6.494388028806503
48,4.5,24.5582,58.084228614175274,191.04609375,4.191000693924613
49,4.5,25.0599,58.808317027747,191.057421875,2.3825801331164493
50,4.5,25.5653,60.0,191.057421875,0.0
51,4.5,26.0661,60.0,191.055859375,0.0
52,4.5,26.567700000000002,60.0,191.049609375,0.19801980198019803
53,4.5,27.068900000000003,60.0,191.043359375,0.0
54,4.5,27.571199999999997,60.0,191.041796875,0.0
55,4.5,28.073500000000003,60.0,191.041796875,0.0
56,4.5,28.5751,60.0,191.041796875,0.0
57,4.5,29.074900000000003,60.0,191.041796875,0.0
58,4.5,29.5762,59.878787878787875,191.041796875,0.20202020202020204
59,4.5,30.074900000000003,60.0,191.053515625,0.20408163265306123
60,4.5,30.5748,60.0,191.07265625,0.0
61,4.5,31.078300000000002,60.0,191.07265625,0.0
62,4.5,31.582900000000002,60.0,191.07265625,0.0
63,4.5,32.086400000000005,60.0,191.07265625,0.0
64,4.5,32.5894,60.0,191.07265625,0.0
