Measurement,Iteration,Time,FPS,RAM,CPU
0,4.5,0.5131,58.20205545222343,166.395703125,4.687254315685476
1,4.5,1.0107,59.881589736686294,166.64140625,0.6106392784251762
2,4.5,1.5077,56.48562104336482,167.0578125,6.038546507976916
3,4.5,2.0036,53.47176398435107,167.520703125,16.12747223305886
4,4.5,2.5044999999999997,50.05794289393265,167.8375,19.563416602375668
5,4.5,3.0038,53.74915388314706,168.00546875,12.419733413434642
6,4.5,3.5080999999999998,58.23669064157292,174.0546875,9.5921853832072
7,4.5,4.0287999999999995,52.943275043430916,216.809375,69.320697563827
8,4.5,4.527299999999999,57.94013596874534,223.7671875,51.841305161005025
9,4.5,5.0104999999999995,58.39411350489725,224.907421875,8.253224049376247
10,4.5,5.5107,56.39650655998162,225.179296875,8.00127045409605
11,4.5,6.0128,52.23003754990276,225.46484375,15.342373224326314
12,4.5,6.5143,53.06136994973057,225.621875,14.171484431209814
13,4.5,7.0165999999999995,56.22590005783552,226.7953125,14.869944211429981
14,4.5,7.5238,54.99807389290735,233.2734375,49.18946754536748
15,4.5,8.0291,58.050451554459116,238.137109375,62.46304295928142
16,4.5,8.5264,59.34705323817732,241.776953125,62.619071380561174
17,4.5,9.027,59.132784421796245,241.69296875,27.453412319251214
18,4.5,9.524,59.78581210350185,241.353515625,5.738919369595626
19,4.5,10.022400000000001,57.72040750890801,241.2296875,4.200985549419682
20,4.5,10.5258,52.85187515563166,241.415234375,13.501373998714405
21,4.5,11.0256,54.715661319886216,241.521484375,10.810142276048131
22,4.5,11.5283,55.322099224061034,241.876953125,13.149511298288967
23,4.5,12.0335,55.23288866302065,243.141015625,47.73640480023487
24,4.5,12.5363,57.70698788277845,244.46015625,50.99488345363905
25,4.5,13.0401,59.17464261432069,245.087890625,50.24587575038103
26,4.5,13.5344,59.71132634783038,244.6578125,26.228058133019818
27,4.5,14.0357,59.096201367258026,243.945703125,13.863092238715797
28,4.5,14.535900000000002,54.12721290028876,240.605078125,16.066802293429422
29,4.5,15.0361,53.76829036541149,238.99921875,12.185079595952967
30,4.5,15.5375,55.75129122629198,232.374609375,10.536093921705655
31,4.5,16.0434,53.41861208465142,217.056640625,34.54664138775129
32,4.5,16.5475,57.86835267380336,214.376171875,52.9181425494436
33,4.5,17.050900000000002,59.05637774255896,210.80078125,48.35280537896741
34,4.5,17.5458,58.27684796575945,206.007421875,36.75006633861265
35,4.5,18.0452,59.70251470793295,199.657421875,13.06092425194565
36,4.5,18.5453,57.60135995331552,197.74453125,13.210181310497228
37,4.5,19.045099999999998,53.13627357284221,196.2765625,15.17336785266167
38,4.5,19.5465,55.2101814099781,196.310546875,8.983438185075446
39,4.5,20.0505,56.19842011689851,196.472265625,13.678729665719649
40,4.5,20.5567,53.771353589195186,197.794140625,48.93640527433109
41,4.5,21.0619,59.673343724711835,197.987109375,53.18389288281816
42,4.5,21.563200000000002,57.97923074894239,197.7421875,49.55274009501912
43,4.5,22.0608,59.68847528760356,197.50078125,23.035206716603476
44,4.5,22.5556,59.024128416695,197.41171875,14.341367030510208
45,4.5,23.0556,55.39268308268937,197.48359375,13.359591530595157
46,4.5,23.5546,53.633844071792495,197.5953125,12.014314684904656
47,4.5,24.0597,56.300125701775094,197.79765625,9.43797548623806
48,4.5,24.563,54.397262711894165,198.076171875,34.021230777573294
49,4.5,25.0709,58.15868592210135,200.1375,49.6809621956961
50,4.5,25.5757,58.878599265654806,199.769921875,48.428520107419374
51,4.5,26.0734,59.64287421143922,199.594921875,39.47681661119614
52,4.5,26.567,59.892622628968205,199.705078125,12.502282821071166
53,4.5,27.069200000000002,59.8716169031444,199.65,11.17831734784988
54,4.5,27.5685,59.783645256928594,199.400390625,0.8064516129032258
55,4.5,28.071500000000004,60.0,199.36796875,0.0
56,4.5,28.5719,60.0,199.36796875,0.0
57,4.5,29.075799999999997,60.0,199.36796875,0.0
58,4.5,29.576600000000003,60.0,199.36796875,0.0
59,4.5,30.0791,60.0,199.36796875,0.0
60,4.5,30.584000000000003,60.0,192.7296875,15.254679352083732
61,4.5,31.082600000000003,60.0,192.7296875,0.0
62,4.5,31.5858,60.0,192.7296875,0.0
63,4.5,32.083600000000004,60.0,192.7296875,0.20202020202020204
64,4.5,32.5812,59.75533108866442,192.7296875,0.609801720912832
