Measurement,Iteration,Time,FPS,RAM,CPU
0,4.5,0.5089,57.110001574421574,165.419921875,7.252294644517375
1,4.5,1.0078,58.162365809803205,166.73671875,3.9956247247920076
2,4.5,1.511,54.21153659472541,167.0859375,12.526825345678077
3,4.5,2.0094000000000003,53.01929032073936,167.377734375,14.63733913177965
4,4.5,2.5045,56.34597657637663,167.47734375,7.521316811591973
5,4.5,3.0076,51.472004362800305,169.630859375,21.83295814535468
6,4.5,3.5113999999999996,50.762180362921995,208.64140625,60.67012885554941
7,4.5,4.0183,55.23088879175293,222.832421875,62.79680211614643
8,4.5,4.5109,51.37570590428116,224.72421875,32.77675851494946
9,4.5,5.0122,45.390611479927564,229.03515625,39.48099508225046
10,4.5,5.5214,53.66158253844442,235.490234375,104.66298121846766
11,4.5,6.0275,57.547143796568534,240.25,99.17808037215391
12,4.5,6.525799999999999,59.77256778736279,243.216796875,92.59059368414361
13,4.5,7.025499999999999,59.75811327306697,245.015234375,76.54684073578208
14,4.5,7.5359,59.337261199984084,245.9890625,52.90166319693888
15,4.5,8.0205,55.790646824528494,244.62578125,18.13133152135643
16,4.5,8.519499999999999,55.67468100126676,244.532421875,12.477023448795558
17,4.5,9.0233,48.7525221933306,246.746484375,38.890463670203665
18,4.5,9.5312,51.8139262248553,252.100390625,89.79688727527297
19,4.5,10.0364,58.730536832992485,239.32578125,87.41883439642278
20,4.5,10.5451,59.28107075248319,235.254296875,77.55057938954836
21,4.5,11.0383,59.69233311762095,236.9046875,66.9884769444071
22,4.5,11.5458,58.85559814261994,237.19140625,42.83204320016515
23,4.5,12.029,56.95337711009607,237.128125,15.179908672264341
24,4.5,12.5305,53.16705268713456,237.453515625,19.18870232862824
25,4.5,13.0344,49.80697672628361,239.69140625,48.369085044926926
26,4.5,13.5457,55.3569101310668,243.627734375,86.45273773431121
27,4.5,14.0415,58.95567625812547,221.638671875,86.9147978975486
28,4.5,14.545300000000001,59.98277961116203,216.753125,70.38332579618856
29,4.5,15.0484,59.85879817453881,215.533984375,57.133851098913475
30,4.5,15.5511,59.032013374437554,211.090234375,31.62796846000142
31,4.5,16.0394,54.2946428024009,201.7671875,19.123780936060776
32,4.5,16.5412,52.72026773091611,201.169140625,28.479037924771937
33,4.5,17.0455,47.44470485155206,203.969921875,63.36918723781406
34,4.5,17.5519,55.232598216719325,207.032421875,82.90153989737864
35,4.5,18.0567,59.89190817952417,209.3484375,73.47407329762513
36,4.5,18.5613,59.81386625668531,211.405859375,63.84194503838635
37,4.5,19.061799999999998,59.07766841092939,211.926171875,45.40642464406802
38,4.5,19.5522,57.22803264434151,212.25390625,26.48537553208116
39,4.5,20.0522,55.64103066228299,212.42421875,19.69357946522022
40,4.5,20.554499999999997,49.80570186907167,214.078125,36.34920112663674
41,4.5,21.0644,51.10399562738134,217.77109375,72.32958158648856
42,4.5,21.5623,59.31489816666416,214.739453125,83.15001321026116
43,4.5,22.065199999999997,58.46417912633137,207.070703125,72.51349416223488
44,4.5,22.5634,59.858760316732,195.92578125,54.801880816003845
45,4.5,23.071199999999997,59.41873523132007,192.94453125,36.21743428044543
46,4.5,23.5584,57.62506782473788,192.551953125,16.558212482434083
47,4.5,24.0584,56.62464462123933,192.269921875,7.824312311500924
48,4.5,24.5604,58.567604948139135,192.28359375,2.783760701990454
49,4.5,25.0631,59.529067598120456,192.29453125,1.188118811881188
50,4.5,25.5655,60.0,192.29453125,0.0
51,4.5,26.066300000000002,60.0,192.29453125,0.0
52,4.5,26.568900000000003,60.0,192.294921875,0.0
53,4.5,27.0697,60.0,192.294140625,0.0
54,4.5,27.5736,60.0,192.293359375,0.0
55,4.5,28.0748,60.0,192.29375,0.0
56,4.5,28.576100000000004,60.0,192.30625,0.0
57,4.5,29.0774,60.0,192.30625,0.1996007984031936
58,4.5,29.5759,60.0,192.30625,0.0
59,4.5,30.075400000000002,60.0,192.30625,0.0
60,4.5,30.575,60.0,192.30625,0.40164691364994615
61,4.5,31.0784,60.0,192.30625,0.0
62,4.5,31.581599999999998,60.0,192.30625,0.0
63,4.5,32.088100000000004,60.0,192.30625,0.0
64,4.5,32.5886,60.0,192.30625,0.0
