,appId,appName,appCategory,isXAPK,apkDownloaded,appFramework
510,com.viewer.comicscreen,"ComicScreen - PDF, ComicReader",COMICS,True,True,Unerkannt?
511,com.wael.mangamello,Mangamello - مانجاميلو,COMICS,False,False,
512,com.lezhin.comics,Lezhin Comics - Daily Releases,COMICS,True,True,Unerkannt?
513,mobi.mangatoon.comics.aphone,MangaToon: Comic & Manga,COMICS,True,True,Unerkannt?
514,com.animetv.sub.dub.origin,Anime tv - Watch Anime Online,COMICS,True,True,Unerkannt?
515,com.zalivka.animation2,Draw Cartoons 2,COMICS,False,True,Unerkannt?
516,com.yutoons.manhua,QToon - Webtoon & Manga,COMICS,True,True,Flutter
517,com.nhn.android.webtoon,네이버 웹툰 - Naver Webtoon,COMICS,False,True,Unerkannt?
518,com.animetv.sub.dub,Anime tv - Anime Watching App,COMICS,False,True,Unerkannt?
519,com.wb.goog.dcuniverse,DC UNIVERSE INFINITE,COMICS,False,False,
520,com.mouaadouajib.mangago,MangaGo - Ultimate Manga App,COMICS,True,True,Flutter
521,com.qubitart.mangaguys,Manga Guys,COMICS,True,True,React Native
522,com.progdigy.cdisplay.free,CDisplayEx Comic Reader Lite,COMICS,True,True,Unerkannt?
523,ru.androidtools.comic_book_magazine_reader_cbr_cbz,Comic Book Reader (cbz/cbr),COMICS,True,True,Unerkannt?
524,com.structures.RedsMoreStructures,Buildings Mod in Minecraft PE,COMICS,True,True,Unerkannt?
525,com.inkr.comics,"INKR — Comics, Manga, Webtoons",COMICS,True,True,Unerkannt?
526,com.rookiestudio.perfectviewer,Perfect Viewer,COMICS,False,True,Unerkannt?
527,com.animetv.animetvonline.us2002,Anime tv - Anime Tv Online HD,COMICS,True,True,Unerkannt?
528,com.srpc.MangaArabiaYouth,مانجا للشباب,COMICS,True,True,Flutter
529,com.wexpy.ocaso,Arcstory - AI Comic Generator,COMICS,True,True,Unerkannt?
530,com.dhaouadi.MangaUniverse,MangaRise - Manga Reader,COMICS,True,True,React Native
531,com.vcallnow.gabru,Gabru – Live Video Call,COMICS,False,False,
532,com.ookbee.ookbeecomics.android,WeComics TH: Webtoon,COMICS,True,True,Unerkannt?
533,com.collectorz.javamobile.android.comics,CLZ Comics comic book database,COMICS,True,True,Unerkannt?
534,co.pamobile.pokemon.cardmaker,Card Maker for PKM (Poke Fan),COMICS,True,True,Flutter
535,com.globalcomix.mobileapp,GlobalComix: Comic Book Reader,COMICS,True,True,Flutter
536,com.manga.library.online,Manga Library - مكتبة المانجا,COMICS,True,True,Unerkannt?
537,com.csmart.cartooncomic.stripmaker,Cartoon Comic Strip Maker,COMICS,True,True,Unerkannt?
538,com.topco.toptoonglobal.iap,DayComics,COMICS,True,True,Unerkannt?
539,com.bl.cod.black.ops,Cover Hunter - 3v3 Team Battle,COMICS,True,True,Unerkannt?
540,uz.ktv.mobile,KTV,COMICS,True,True,Flutter
541,com.TGP.FlyingRobotGame.SuperheroIronRobotFighting,Spider Flying Rope Hero Games,COMICS,True,True,Unerkannt?
542,com.addonmcpemodpe.modformcpeMagicalModaddon,Magic Mods for Minecraft 2025,COMICS,True,True,Unerkannt?
543,com.voyce.me,VoyceMe: Manga and Webtoons,COMICS,True,True,Flutter
544,com.initialcoms.ridi,"리디 - 웹툰, 만화, 웹소설, 전자책 모두 여기에!",COMICS,True,True,React Native
545,com.picker.sdanim,AI Anime,COMICS,True,True,Unerkannt?
546,com.myapp.detektivconan,Conan Episodenguide,COMICS,True,True,Unerkannt?
547,com.comikey.banagher,Comikey - Manga & Webcomics,COMICS,True,True,Flutter
548,com.syrdroid.secretsofnebelstein,Secrets of Nebelstein,COMICS,True,True,Flutter
549,nz.yoozoo.gianteagle,CCC: Call of the Giant Eagle,COMICS,False,True,Unerkannt?
550,net.comicscenter.arexperience.prod,Comics Center Ar Experience,COMICS,True,True,Unerkannt?
551,com.k2games.bike.stunt.parking,Superhero Bike Stunt Ramp Park,COMICS,False,True,Unerkannt?
552,com.bomcomics.bomtoon.playstore,봄툰,COMICS,True,True,Unerkannt?
553,com.manga.player.arabic,مانجا بلاير - Manga Player,COMICS,True,True,Unerkannt?
554,com.swat.apps.manga,مانجا سوات - Swat Manga,COMICS,True,True,Unerkannt?
555,com.balcony.bomtoon.tw,BOMTOON - 正版授權網漫,COMICS,True,True,Unerkannt?
556,com.smartbee991.app516805140603,كتاب 200 سؤال وجواب في العقيدة,COMICS,True,True,Flutter
557,app.mangadraft.com,Mangadraft - Manga & Webtoons,COMICS,True,True,Unerkannt?
558,com.dj.botaodememes,Botão de Memes,COMICS,False,True,Unerkannt?
559,net.mangatime.app,MangaTime - Manga Tracker,COMICS,True,True,React Native
560,com.toast.comico.th,Lezhin Comics -การ์ตูนและนิยาย,COMICS,False,True,Unerkannt?
561,com.LeagueofComicGeeks.app2,League of Comic Geeks,COMICS,True,True,Flutter
562,com.egp.roadconstructiongames.excavatortruck.citybuilding,Road Construction Simulator 3D,COMICS,True,True,Unerkannt?
563,com.ai.create.comic,Comickey - AI Comic Maker,COMICS,True,True,Unerkannt?
564,com.legendary.farm.animal.sim,Animal Farm Sim Farming Games,COMICS,True,True,Unerkannt?
565,photo.smile.comic.dragonz,SelfComic: Super Saiyan Photo,COMICS,False,True,Unerkannt?
566,com.keycollectorcomics.keycollector,Key Collector Comics,COMICS,True,True,Unerkannt?
567,com.dashtoon.app,Dashtoon: Comics & Manga,COMICS,True,True,Flutter
568,air.com.winkypinky.iceprincessmakeupsalonforsisters,Ice Princess Makeup Salon,COMICS,False,True,Unerkannt?
569,fr.bnf.bdnf.tablet,"BDnF, the comics factory",COMICS,True,True,Unerkannt?
570,com.srpc.MangaArabia,مانجا للصغار,COMICS,True,True,Unerkannt?
571,org.kill.geek.bdviewer,Challenger Comics Viewer,COMICS,True,True,Unerkannt?
572,com.novatoon,NovaToon,COMICS,False,False,
573,com.lalatoon.android,Lalatoon - Comics & Webtoon,COMICS,False,True,Unerkannt?
574,com.modmcpeaddon.spacemodformcpeminecraftaddon,Space Rocket Mod for Minecraft,COMICS,True,True,Unerkannt?
575,com.sonng.sinjab,في منزل أنثى السنجاب دق دق باب,COMICS,True,True,Unerkannt?
576,com.burak.mangareader,Favori Manga: Türkçe Manga Oku,COMICS,True,True,Unerkannt?
577,photo.smile.comic.ninja,SelfComic: Sasuke Ninja Photo,COMICS,False,True,Unerkannt?
578,com.Pygmies.superhero.flash.rescue.free,Superhero Flying speedster,COMICS,True,True,Unerkannt?
579,com.pratilipi.comics,Pratilipi Comics,COMICS,True,True,Unerkannt?
580,com.iaan.pencilcamera,Pencil Camera,COMICS,True,True,Unerkannt?
581,com.Goodmorning.Spruche_Und_Zitate.Share,Sprüche und Zitate  2025,COMICS,True,True,Flutter
582,com.madmustachecompany.comic.book.manga.reader,ComiQuest - Comic Reader,COMICS,True,True,React Native
583,mobi.ffuuu.rage,Ffuuu - Rage Comic Maker,COMICS,False,True,Unerkannt?
584,eu.bandainamcoent.LNDC,Little Nightmares Comics,COMICS,True,True,Unerkannt?
585,chat.kijang.manga.cookie.browser,Cookie Browser - Manga Reader,COMICS,True,True,Flutter
586,com.pocketfm.toons,Pocket Toons: Comics & Webtoon,COMICS,True,True,Unerkannt?
587,com.knightmodels.batmanminiaturegame,Batman Miniature Game,COMICS,True,True,Unerkannt?
588,com.toonsutra.comicapp,Toonsutra: Webtoon & Comics,COMICS,True,True,Flutter
589,br.com.escolhatecnologia.voztradutor,Translator Woman's Voice - TTS,COMICS,True,True,Flutter
590,com.gcg.indian.air.force.game.gcg,Indian Air Force Helicopter,COMICS,True,True,Unerkannt?
591,jp.pxv.android.manga,pixivコミック - みんなのマンガアプリ,COMICS,True,True,Unerkannt?
592,com.rahatlabs.pukhto.stories.landeqesi,Pashto short stories پښتو قیصی,COMICS,True,True,Unerkannt?
593,com.avatarmaker.cartoonmaker,Cartoon Video & Gif Maker,COMICS,False,True,Unerkannt?
594,com.mobileboss.buon.giorno.sena.notte,Immagini buongiorno Sera Notte,COMICS,False,True,Unerkannt?
595,com.hipcomic,My Collection: Comic Scanner,COMICS,True,True,Unerkannt?
596,com.iprankstudio.fartingsounds,"Haircut prank, air horn & fart",COMICS,True,True,Unerkannt?
597,com.pygmies.fighting.rescue.hero.extreme.city,kungfu city fighting game,COMICS,True,True,Unerkannt?
598,app.game.rentaapps,漫画 ”Ｒｅｎｔａ”マンガ レンタル漫画アプリ,COMICS,True,True,Unerkannt?
599,com.alpha_manga.alphamanga,Alpha Manga: Read Isekai Manga,COMICS,True,True,Unerkannt?
600,com.whatsapp,WhatsApp Messenger,COMMUNICATION,False,True,Unerkannt?
601,com.snapchat.android,Snapchat,COMMUNICATION,True,True,Unerkannt?
602,org.telegram.messenger,Telegram,COMMUNICATION,False,True,Unerkannt?
603,com.whatsapp.w4b,WhatsApp Business,COMMUNICATION,True,True,Unerkannt?
604,com.facebook.orca,Messenger,COMMUNICATION,False,True,React Native
605,org.thoughtcrime.securesms,Signal Private Messenger,COMMUNICATION,False,True,Unerkannt?
606,com.truecaller,Truecaller: Phone Call Blocker,COMMUNICATION,True,True,Cordova
607,de.telekom.android.customercenter,MeinMagenta: Handy & Festnetz,COMMUNICATION,True,True,Unerkannt?
608,com.discord,"Discord - Talk, Play, Hang Out",COMMUNICATION,True,True,React Native
609,org.mozilla.firefox,Firefox Fast & Private Browser,COMMUNICATION,True,True,Unerkannt?
610,com.microsoft.emmx,Microsoft Edge: AI browser,COMMUNICATION,False,True,Unerkannt?
611,wearos.smart.watch.bt.sync.notifier,Watch Sync App - BT Notifier,COMMUNICATION,True,True,Flutter
612,de.eplus.mappecc.client.android.alditalk,ALDI TALK,COMMUNICATION,False,True,Unerkannt?
613,com.opera.browser,Opera browser with AI,COMMUNICATION,True,True,Unerkannt?
614,de.gmx.mobile.android.mail,GMX - Mail & Cloud,COMMUNICATION,True,True,Unerkannt?
615,de.web.mobile.android.mail,WEB.DE Mail & Cloud,COMMUNICATION,True,True,Unerkannt?
616,com.brave.browser,"Brave Private Web Browser, VPN",COMMUNICATION,True,True,Unerkannt?
617,com.medion.alditalkactivation,ALDI TALK Registration,COMMUNICATION,False,True,Unerkannt?
618,com.psiphon3.subscription,Psiphon: Fast and Secure VPN,COMMUNICATION,False,False,
619,com.imo.android.imoim,imo-International Calls & Chat,COMMUNICATION,False,True,Unerkannt?
620,com.mexa.callerid.true.dialcaller,"TrustDial: Caller, SMS & Block",COMMUNICATION,True,True,Unerkannt?
621,com.viber.voip,Rakuten Viber Messenger,COMMUNICATION,True,True,React Native
622,com.opera.mini.native,Opera Mini: Fast Web Browser,COMMUNICATION,True,True,Unerkannt?
623,com.beint.zangi,Zangi Private Messenger,COMMUNICATION,True,True,Unerkannt?
624,com.ecosia.android,Ecosia - Safe Internet Browser,COMMUNICATION,True,True,Unerkannt?
625,com.azarlive.android,Azar: 1 on 1 Video Chat Online,COMMUNICATION,True,True,React Native
626,com.eyecon.global,Eyecon Caller ID & Spam Block,COMMUNICATION,True,True,Unerkannt?
627,net.thunderbird.android,Thunderbird: Free Your Inbox,COMMUNICATION,True,True,Unerkannt?
628,de.telekom.mail,Telekom Mail – E-Mail App,COMMUNICATION,False,True,Unerkannt?
629,de.avm.android.wlanapp,FRITZ!App Wi-Fi,COMMUNICATION,False,True,Unerkannt?
630,de.md.meinmd,freenet Mobilfunk,COMMUNICATION,True,True,Unerkannt?
631,org.torproject.torbrowser,Tor Browser,COMMUNICATION,False,False,
632,com.fastsigninemail.securemail.bestemail,Email - Fast and Smart Mail,COMMUNICATION,True,True,Unerkannt?
633,com.tencent.mm,WeChat,COMMUNICATION,False,True,Flutter
634,com.google.android.contacts,Contacts,COMMUNICATION,True,True,Unerkannt?
635,de.klarmobil.kundenservice,klarmobil.de - Die Service App,COMMUNICATION,True,True,Unerkannt?
636,im.thebot.messenger,Botim - Video and Voice Call,COMMUNICATION,True,True,Unerkannt?
637,com.yahoo.mobile.client.android.mail,Yahoo Mail,COMMUNICATION,True,True,Unerkannt?
638,com.isharing.isharing,iSharing: GPS Location Tracker,COMMUNICATION,True,True,React Native
639,com.transsion.phoenix,Phoenix - Fast & Safe,COMMUNICATION,True,True,Unerkannt?
640,com.callapp.contacts,CallApp: Caller ID & Block,COMMUNICATION,True,True,Unerkannt?
641,ch.protonmail.android,Proton Mail: Encrypted Email,COMMUNICATION,False,True,Unerkannt?
642,com.hsv.freeadblockerbrowser,FAB Adblocker Browser: Adblock,COMMUNICATION,True,True,Unerkannt?
643,com.imo.android.imoimhd,imo HD - Video Calls and Chats,COMMUNICATION,True,True,Unerkannt?
644,com.quickemail.quicklogin.emailonline,aiMail - Al Email Accounts,COMMUNICATION,True,True,Unerkannt?
645,com.sec.android.app.sbrowser,Samsung Internet Browser,COMMUNICATION,False,True,Unerkannt?
646,com.validio.kontaktkarte.dialer,Caller ID | Clever Dialer,COMMUNICATION,True,True,Unerkannt?
647,de.azubiyo.mobile,Azubiyo,COMMUNICATION,True,True,React Native
648,com.silverapps.frasesbonitasdebuenosdiassaludosdiarios,Frases Bonitas de Buenos Días,COMMUNICATION,True,True,Unerkannt?
649,com.themasterapps.mensajesbonitosconimagenes,Good Morning Wishes,COMMUNICATION,True,True,Unerkannt?
650,com.skype.raider,Skype,COMMUNICATION,False,True,React Native
651,de.eplus.mappecc.client.android.ortelmobile,Ortel Mobile,COMMUNICATION,False,True,Unerkannt?
652,com.lebara.wallet,MyLebara,COMMUNICATION,False,True,React Native
653,com.chattranslatorforall.cameratranslate.aitranslate,MultiLingo: Chat Translator,COMMUNICATION,True,True,Unerkannt?
654,com.lycadigital.lmnextgen_germany,Lyca Mobile DE,COMMUNICATION,True,True,React Native
655,com.google.android.apps.tachyon,Google Meet,COMMUNICATION,True,True,Unerkannt?
656,com.opera.gx,Opera GX: Gaming Browser,COMMUNICATION,True,True,Unerkannt?
657,com.snowcorp.stickerly.android,Sticker.ly - Sticker Maker,COMMUNICATION,True,True,Unerkannt?
658,com.messenger.sms.messages,Messages - SMS Texting App,COMMUNICATION,True,True,Unerkannt?
659,sms.app.messages.app.message.box.message.me,Messages: Chat & Message App,COMMUNICATION,True,True,Unerkannt?
660,jp.naver.line.android,LINE: Calls & Messages,COMMUNICATION,True,True,Unerkannt?
661,vpn.fast.unlimited.free,"VPN - secure, fast, unlimited",COMMUNICATION,False,False,
662,ru.otkritki.pozdravleniya.app,Good morning messages & quotes,COMMUNICATION,True,True,Unerkannt?
663,com.memeandsticker.personal,Personal stickers StickerMaker,COMMUNICATION,True,True,Unerkannt?
664,meet.chat.messages,Messages: Text SMS,COMMUNICATION,True,True,Unerkannt?
665,com.translate.chattranslator.keyboard.android2022,Keyboard Translator for Chat,COMMUNICATION,True,True,Unerkannt?
666,whatsapp.web.whatscan.whatsweb.qrscan,Dual App - Web Scanner App,COMMUNICATION,True,True,Flutter
667,com.holafly.holafly,Holafly eSIM Prepaid Card,COMMUNICATION,True,True,Flutter
668,de.freenet.funk,freenet FUNK - deine Tarif-App,COMMUNICATION,True,True,Unerkannt?
669,com.callapp.callerid.spamcallblocker,Caller ID - Block Spam Call,COMMUNICATION,True,True,Unerkannt?
670,org.telegram.plus,Plus Messenger,COMMUNICATION,False,True,Unerkannt?
671,com.app.recover.deleted.messages.messagerecovery.restoredeletedmessages,Recover Deleted Messages App,COMMUNICATION,False,False,
672,ch.swisscows.messenger.teleguardapp,TeleGuard,COMMUNICATION,True,True,Flutter
673,org.adblockplus.browser,Adblock Browser: Fast & Secure,COMMUNICATION,True,True,Unerkannt?
674,de.avm.android.fritzapp,FRITZ!App Fon,COMMUNICATION,False,True,Unerkannt?
675,phone.contact.call.phonecontact.phonecall.contactpp.dialer.contacts.dialcontacts.calldialerpad,Contacts,COMMUNICATION,True,True,Unerkannt?
676,com.drilens.wamr,WAMR: Reveal deleted messages!,COMMUNICATION,True,True,Unerkannt?
677,de.sipgate.app.satellite,satellite,COMMUNICATION,True,True,Unerkannt?
678,com.android.chrome,Google Chrome,COMMUNICATION,True,True,Unerkannt?
679,com.google.android.gm,Gmail,COMMUNICATION,False,True,Unerkannt?
680,com.vivaldi.browser,Vivaldi Browser - Fast & Safe,COMMUNICATION,False,True,Unerkannt?
681,com.vpn.securevpnpro,Protect VPN: Fast and Safe,COMMUNICATION,True,True,Unerkannt?
682,com.zong.customercare,My Zong,COMMUNICATION,False,True,Unerkannt?
683,emojigif.lovestickers.wasticker.gifsticker,GIF Sticker & WAsticker,COMMUNICATION,True,True,Flutter
684,de.eplus.mappecc.client.android.ayyildiz,AY YILDIZ,COMMUNICATION,False,True,Unerkannt?
685,com.avast.android.vpn,Avast SecureLine VPN & Privacy,COMMUNICATION,False,False,
686,com.stayinformed.ka802800048782,Stay Informed App,COMMUNICATION,True,True,Unerkannt?
687,com.callerannouncer.callerid.tools.callernameannouncer,Callix : Caller Name Announcer,COMMUNICATION,True,True,Unerkannt?
688,com.ufoneselfcare,UPTCL– App Up Your Life!,COMMUNICATION,False,True,Unerkannt?
689,com.mobiles.numberbookdirectory,NumberBook- Spam Blocker,COMMUNICATION,False,True,Unerkannt?
690,messages.sms.messenger.text.messaging.mms.ai,Messages - SMS + MMS Messenger,COMMUNICATION,True,True,Unerkannt?
691,com.opera.mini.native.beta,Opera Mini browser beta,COMMUNICATION,True,True,Unerkannt?
692,network.loki.messenger,Session — Private Messenger,COMMUNICATION,True,True,Unerkannt?
693,phone.dialer.contacts.calldetail,Contacts: Phone Dialer & Calls,COMMUNICATION,True,True,Unerkannt?
694,com.matchtech.cafe,Cafe - Live video chat,COMMUNICATION,True,True,Unerkannt?
695,sparking.mobile.location.lions.llc,Voice GPS & Driving Direction,COMMUNICATION,True,True,Unerkannt?
696,com.chatcloner.clone.chat.qr.scanner,Chat Cloner Secretly View Chat,COMMUNICATION,True,True,Unerkannt?
697,com.telegramsticker.tgsticker,Tgsticker - pack meme download,COMMUNICATION,True,True,Unerkannt?
698,com.wastickerapps.whatsapp.stickers,Stickers and emoji - WASticker,COMMUNICATION,True,True,Unerkannt?
699,com.iMe.android,iMe: AI Messenger for Telegram,COMMUNICATION,True,True,Unerkannt?
700,com.tinder,Tinder Dating App: Chat & Date,DATING,True,True,Unerkannt?
701,com.bumble.app,Bumble Dating App: Meet & Date,DATING,True,True,Unerkannt?
702,co.hinge.app,Hinge Dating App: Match & Date,DATING,True,True,Unerkannt?
703,app.snoggle,Snoggle: Dating & Chat App,DATING,True,True,React Native
704,com.badoo.mobile,Badoo Dating App: Meet & Date,DATING,True,True,Unerkannt?
705,de.ideawise.popcorn,"POPCORN: Flirt, Chat, Date",DATING,True,True,React Native
706,enterprises.dating.boo,Boo: Dating. Friends. Chat.,DATING,True,True,Flutter
707,de.viluu.mobile,"Viluu - Flirt, Chat & Date App",DATING,True,True,Flutter
708,me.fup.joyapp,JOYCE Adult Dating & Flirts,DATING,True,True,Unerkannt?
709,com.evendating,Even: Single Parent Dating,DATING,True,True,Unerkannt?
710,eu.appiphany.blindmate,Blindmate,DATING,True,True,Unerkannt?
711,de.mobiletrend.lovidoo,yoomee: Dating & Relationships,DATING,False,True,Unerkannt?
712,de.friendscout24.android.messaging,LoveScout24: Flirten & Chatten,DATING,True,True,Unerkannt?
713,dating.tindoo.app,Tindoo Dating App: Chat & Date,DATING,True,True,Unerkannt?
714,net.ilius.android.dating.zweisam,Zweisam: Single Dating 50+,DATING,True,True,Unerkannt?
715,com.ihappydate,Dating and Chat - iHappy,DATING,False,True,Unerkannt?
716,com.feels,"Feels: Dating App, Chat & Date",DATING,True,True,React Native
717,com.parship.android,Parship: the dating app,DATING,True,True,Unerkannt?
718,com.pinkapp,Lovely – Meet and Date Locals,DATING,True,True,Unerkannt?
719,com.aslee.dhabeee,واتس الذهبي الاصلي 2024,DATING,False,True,Unerkannt?
720,com.om.lastup,واتس عمر الازرق 2023,DATING,True,True,Unerkannt?
721,com.jaumo,Jaumo Dating App: Flirt & Date,DATING,True,True,Unerkannt?
722,ru.loveplanet.app,LovePlanet - Live video dating,DATING,True,True,Unerkannt?
723,com.rusdate.net,"Знакомства рядом, чат. RusDate",DATING,True,True,Unerkannt?
724,com.ftw_and_co.happn,"happn: Dating, Chat & Meet",DATING,True,True,Unerkannt?
725,app.bumpy.android,Bumpy – International Dating,DATING,True,True,React Native
726,ru.mamba.client,Mamba Dating App: Make friends,DATING,True,True,Unerkannt?
727,com.dating.pheromance,Dating and Chat — Pheromance,DATING,True,True,Unerkannt?
728,ru.fotostrana.sweetmeet,Dating and Chat - SweetMeet,DATING,True,True,Unerkannt?
729,com.chatabic.mukalla,واتس عمر الوردي Pink 2025,DATING,True,True,Unerkannt?
730,com.wtnew.app,واتساب الجديد,DATING,True,True,Unerkannt?
731,com.video18.dating,Live Me - Video Chat online,DATING,True,True,Unerkannt?
732,com.dately,"Turn Up: Music, Dating & Chat",DATING,True,True,React Native
733,com.enterkomug.linduu,"Linduu, and you?",DATING,True,True,Unerkannt?
734,com.you.dudify,"Flirtify: Chat, Meet & Date",DATING,True,True,Unerkannt?
735,com.onlyspark,Dating and Chat - Only Spark,DATING,True,True,Unerkannt?
736,com.lovbedo,"Vivio - Chat, Flirt & Dating",DATING,True,True,React Native
737,co.feeld,Feeld: Open-Minded Dating App,DATING,True,True,React Native
738,com.muzmatch.muzmatchapp,Muzz: Muslim Marriage App,DATING,True,True,Unerkannt?
739,com.planetromeo.android.app,ROMEO - Gay Dating,DATING,False,False,
740,com.gagasoft.ranchat,Random Chat - Stranger Chat,DATING,True,True,Unerkannt?
741,com.jaumo.prime,"BLOOM, Meet Singles. Find Love",DATING,True,True,Unerkannt?
742,com.chatrandom.strangerchat.randomchat,Random Chat : Stranger Chat,DATING,True,True,Unerkannt?
743,com.cupidmedia.wrapper.ukrainedate,UkraineDate: Ukrainian Dating,DATING,False,True,Flutter
744,com.diacoipj.inrel,اینرل | چت و پیداکردن دوست,DATING,True,True,Unerkannt?
745,com.maybeyou,Dating and Chat - Maybe You,DATING,False,False,
746,com.mason.wooplus,"WooPlus: Dating, Meet Curvy",DATING,True,True,Flutter
747,com.flashgap.fruitz,Fruitz - Dating app,DATING,True,True,React Native
748,com.cupidmedia.wrapper.muslima,Muslima: Muslim Dating App,DATING,False,True,Flutter
749,com.vk.love,VK Dating,DATING,True,True,Unerkannt?
750,mint.dating,Mint - Dating,DATING,True,True,Unerkannt?
751,com.hellovy.app,Hellovy: bring people together,DATING,True,True,React Native
752,com.enterkomug.justlo,Justlo,DATING,True,True,Unerkannt?
753,com.datemyage,DateMyAge Mature & Senior Date,DATING,True,True,React Native
754,de.elitepartner.android,ElitePartner: die Dating-App,DATING,True,True,Unerkannt?
755,com.udates,Once: Find your Perfect Match,DATING,True,True,React Native
756,com.hily.app,Hily Dating app: Meet & Date,DATING,True,True,Unerkannt?
757,com.panda.likerro,Dating and chat - Likerro,DATING,False,True,Unerkannt?
758,com.amorynam.apk,وتس ادم بلس الاسود | اخر اصدار,DATING,True,True,Unerkannt?
759,com.antiland,"Anonymous Chat Rooms, Dating",DATING,False,True,Unerkannt?
760,com.bd5videocall.randomvideocall.globalcall,Random Video Call Live Chat,DATING,True,True,Unerkannt?
761,de.venusx,VenusX,DATING,True,True,React Native
762,com.buzzarab.buzzarab,buzzArab Arab & Muslim Dating,DATING,True,True,Unerkannt?
763,com.natchd,Natchd - Datingapp mit Herz,DATING,True,True,React Native
764,com.free.hookup.dating.apps.wild,"Wild: Hook up, Meet, Dating Me",DATING,True,True,Unerkannt?
765,ru.taboo.app,Secret - Dating Nearby Casual,DATING,True,True,Unerkannt?
766,com.cupidmedia.wrapper.filipinocupid,FilipinoCupid: Filipino Dating,DATING,False,True,Flutter
767,com.cupidmedia.wrapper.thaicupid,ThaiCupid: Thai Dating App,DATING,False,True,Flutter
768,com.blouo.azraago,عمر الازرق الاصلي,DATING,True,True,Unerkannt?
769,chat.roulette,Roulette Chat Video Omegle Ome,DATING,True,True,React Native
770,com.soudfa,Soudfa - دردشة، تعارف، زواج,DATING,True,True,Unerkannt?
771,com.diacoipj.friendship,فرندلند : جایی برای آشنایی,DATING,True,True,Unerkannt?
772,com.cupidmedia.wrapper.asiandating,AsianDating: Asian Dating,DATING,False,True,Flutter
773,hookup.dating.kasual,Hookup Casual Dating - Kasual,DATING,True,True,Unerkannt?
774,com.dating.android,Dating.com: Global Online Date,DATING,True,True,React Native
775,com.lovetastic.android,Lovetastic: Pictureless Dating,DATING,True,True,Unerkannt?
776,com.evermatch,Dating and Chat - Evermatch,DATING,False,False,
777,comdevelopr.watsowmar.aeqzraq,الوتس الاخضر,DATING,True,True,Unerkannt?
778,com.std.ichat.app,آیچَت | چت، دوست یابی، چت روم,DATING,True,True,Unerkannt?
779,com.mmsngerer.app,ماسنجر جديد وسريع 2025,DATING,False,True,Unerkannt?
780,com.wamba.bbs,Masked Love - Anonymous dating,DATING,True,True,Flutter
781,com.appgame.dating.app.free.chat.flirt.dating,Dating - Chat & Meet Singles,DATING,True,True,Unerkannt?
782,relation.chat,Mods For Garry's Mod,DATING,True,True,Unerkannt?
783,com.cupidmedia.wrapper.afrointroductions,AfroIntroductions: Afro Dating,DATING,False,True,Flutter
784,com.megabee.taaruf,Taaruf,DATING,True,True,Flutter
785,com.random.chat.app,RandoChat - Chat roulette,DATING,True,True,Unerkannt?
786,chat.ometv.dating,OmeTV Chat — Friends & Dating,DATING,True,True,Unerkannt?
787,mingle.android.mingle2,"Mingle2: Dating, Chat & Meet",DATING,True,True,Unerkannt?
788,ru.tabor.search,Tabor – Dating,DATING,True,True,Unerkannt?
789,ru.beboo.reload,Beboo – знакомства и общение,DATING,True,True,Unerkannt?
790,de.momsdadskids.twa,moms-dads-kids,DATING,False,False,
791,com.flirtini,"Flirtini - Chat, Flirt, Date",DATING,True,True,Unerkannt?
792,com.jaumo.gay,DISCO - Chat & date for gays,DATING,True,True,Unerkannt?
793,com.jaumo.casual,"CSL – Meet, Chat, Pla‪y & Date",DATING,True,True,Unerkannt?
794,de.freecommunication.single,single,DATING,True,True,Unerkannt?
795,aplic2132251.vlz,الوتس الذهبي التاج 2023,DATING,True,True,Unerkannt?
796,arab.dating.app.ahlam.net,Ahlam - Dating Аpp for Arabs,DATING,True,True,Unerkannt?
797,com.mobile.android.eris,Eris Dating App: Meet People,DATING,True,True,Unerkannt?
798,date123.me.dating.app,123 Date Me Dating Chat Online,DATING,True,True,Unerkannt?
799,com.jaumo.lesbian,SPICY - Lesbian chat & dating,DATING,True,True,Unerkannt?
800,com.duolingo,Duolingo: Language Lessons,EDUCATION,True,True,Unerkannt?
801,com.floraincognita.app.floraincognita,Flora Incognita,EDUCATION,False,True,Cordova
802,com.solocode.anton,ANTON: Learn & Teach PreK - 8,EDUCATION,False,True,Cordova
803,org.plantnet,PlantNet Plant Identification,EDUCATION,True,True,React Native
804,com.babbel.mobile.android.en,Babbel – Sprachen lernen,EDUCATION,True,True,Unerkannt?
805,plant.identification.flower.tree.leaf.identifier.identify.cat.dog.breed.nature,Plantum - Plant Identifier,EDUCATION,True,True,Unerkannt?
806,cn.danatech.xingseus,PictureThis - Plant Identifier,EDUCATION,True,True,Unerkannt?
807,com.joytunes.simplypiano,Simply Piano: Learn Piano Fast,EDUCATION,True,True,Unerkannt?
808,com.logicappkids,LogicLike: ABC & Math for kids,EDUCATION,True,True,React Native
809,de.fahrenlernen.app,Fahren Lernen 2025,EDUCATION,False,True,Xamarin
810,no.mobitroll.kahoot.android,Kahoot! Play & Create Quizzes,EDUCATION,True,True,Unerkannt?
811,com.atistudios.mondly.languages,Mondly: Learn 41 Languages,EDUCATION,True,True,Unerkannt?
812,com.codeway.aitutor,Speak & Learn English: Learna,EDUCATION,True,True,Flutter
813,com.originatorkids.paw,PAW Patrol Academy,EDUCATION,False,False,
