Measurement,Iteration,Time,FPS,RAM,CPU
0,4.5,0.5059,53.87693859339123,153.173046875,15.619700221854398
1,4.5,1.0029,58.68172872609923,153.681640625,3.621860997971082
2,4.5,1.5009000000000001,56.383066452990626,154.253515625,6.8326572672906805
3,4.5,2.0027,58.564753675204244,154.519921875,2.5912803952439205
4,4.5,2.5085,50.43371911082735,188.165234375,54.29741982633434
5,4.5,3.0094,59.248463974376264,192.78671875,52.135597884638265
6,4.5,3.5076,54.63082266653224,196.4703125,24.344986894987773
7,4.5,4.0074,54.227382793235755,196.28671875,18.382117302527888
8,4.5,4.507,54.3366657321198,196.53671875,11.823552343595868
9,4.5,5.012,53.11094266966255,198.593359375,42.376497822713596
10,4.5,5.513,57.82765522094483,200.858984375,64.12857328804276
11,4.5,6.0176,59.297022992431394,202.865625,77.24483470045496
12,4.5,6.5172,58.57878571634721,202.930078125,50.34763493867874
13,4.5,7.0159,55.18376685886583,202.9125,38.36381602201145
14,4.5,7.513800000000001,55.778677979904636,202.7640625,8.59247128693951
15,4.5,8.0171,52.49776335947341,203.290625,32.22159543572797
16,4.5,8.5188,58.261720996907265,204.712890625,63.18411247471305
17,4.5,9.020900000000001,56.55741271765552,205.712890625,75.98767188078834
18,4.5,9.520900000000001,57.011905611387604,206.341015625,57.0112868774393
19,4.5,10.023700000000002,59.34462261645302,203.423828125,42.52149213272655
20,4.5,10.5231,55.64728862084934,198.9171875,32.161550201904234
21,4.5,11.023100000000001,55.57429402036199,196.692578125,16.436851321960354
22,4.5,11.5226,53.95734779232598,195.773828125,25.721748213325252
23,4.5,12.0262,55.727606204682786,197.003515625,62.47406809637207
24,4.5,12.530899999999999,57.938565880399366,198.2359375,70.07078636871321
25,4.5,13.029599999999999,57.88257210040975,194.07734375,60.03349241447482
26,4.5,13.530199999999999,59.01280448176728,183.93203125,37.07640318282445
27,4.5,14.0285,56.38112023212524,182.07890625,28.142713977918056
28,4.5,14.527899999999999,54.64080075982713,180.273046875,12.250732509512298
29,4.5,15.0294,55.084491451340014,178.9953125,18.67202706642738
30,4.5,15.532300000000001,54.23179270043822,175.708203125,56.31309399263007
31,4.5,16.035400000000003,57.507596712976145,175.441015625,66.57206903408031
32,4.5,16.5364,58.83344385442232,173.8578125,74.60938725445737
33,4.5,17.036099999999998,59.52430753712291,169.624609375,39.254065493906964
34,4.5,17.535400000000003,57.347533934312764,168.391015625,25.905008897521423
35,4.5,18.0338,54.73288840661212,168.27265625,10.178549868641985
36,4.5,18.5381,54.67782031939297,168.696484375,16.726548838894317
37,4.5,19.0494,53.2750796460795,169.6515625,58.64641558199835
38,4.5,19.5554,59.09019286092432,168.04609375,67.75809967269942
39,4.5,20.0609,57.06219719560848,169.01015625,86.73564869328308
40,4.5,20.5577,59.47543131568602,168.615234375,45.64302723756502
41,4.5,21.053,59.89318565846285,168.094921875,37.35384590796426
42,4.5,21.5496,59.91419532726476,167.339453125,4.5054673751376555
43,4.5,22.0506,60.0,167.13984375,0.199203187250996
44,4.5,22.552799999999998,60.0,167.13359375,0.0
45,4.5,23.0541,60.0,167.13359375,0.0
46,4.5,23.555799999999998,60.0,167.13359375,0.0
47,4.5,24.0573,60.0,167.13359375,0.0
48,4.5,24.56,60.0,167.134765625,0.0
49,4.5,25.062,60.0,167.134765625,0.0
50,4.5,25.5629,60.0,167.13515625,0.0
51,4.5,26.0645,60.0,167.13515625,0.0
52,4.5,26.5642,60.0,167.13515625,0.0
53,4.5,27.0654,60.0,167.13515625,0.0
54,4.5,27.565499999999997,60.0,167.160546875,0.0
55,4.5,28.064600000000002,60.0,167.160546875,0.0
56,4.5,28.5657,60.0,167.160546875,0.0
57,4.5,29.067200000000003,60.0,167.160546875,0.0
58,4.5,29.567700000000002,60.0,167.160546875,0.0
59,4.5,30.0685,60.0,167.160546875,0.0
60,4.5,30.5696,60.0,167.160546875,0.0
61,4.5,31.0704,60.0,167.160546875,0.0
62,4.5,31.5714,60.0,167.160546875,0.0
63,4.5,32.0732,60.0,167.160546875,0.0
64,4.5,32.5745,60.0,167.160546875,0.0
