Measurement,Iteration,Time,FPS,RAM,CPU
0,4.5,0.5075000000000001,50.54542703993261,154.794921875,21.855867376585845
1,4.5,1.0021999999999998,59.88408897612034,154.9609375,0.4
2,4.5,1.5008,56.38860982915408,155.60078125,7.824635374703933
3,4.5,2.0027,56.414100268489506,155.925390625,6.972517069731336
4,4.5,2.5035,59.400958083832336,155.935546875,0.9984031936127744
5,4.5,3.0076,36.8679850319712,178.641796875,66.85433564611228
6,4.5,3.5082999999999998,56.26951501167262,191.567578125,70.6903262787792
7,4.5,4.006600000000001,47.992468556818395,191.915234375,33.12136190601021
8,4.5,4.509600000000001,32.96688331298339,196.507421875,86.3453935367663
9,4.5,5.0124,49.22424840181875,206.428515625,130.60554153856145
10,4.5,5.513199999999999,59.39806035348746,211.842578125,107.20899990983462
11,4.5,6.0144,59.67107489599407,215.520703125,87.78244327215009
12,4.5,6.5161,59.65475445717109,217.88046875,83.31518823413145
13,4.5,7.0145,57.1705209557276,218.205859375,46.688236149950555
14,4.5,7.513800000000001,52.00722768780588,218.3859375,23.6266083101485
15,4.5,8.0178,49.726356730171844,223.1953125,89.0009908724278
16,4.5,8.5216,55.79793671310257,228.570703125,110.29360121831337
17,4.5,9.0229,59.403968607840326,232.7609375,97.92426063643282
18,4.5,9.5215,59.565883170814175,235.326953125,89.26377848746026
19,4.5,10.0258,59.73429784010641,202.34375,90.04264272958288
20,4.5,10.5226,57.2047932317718,202.041015625,35.62850176668442
21,4.5,11.0227,50.58479971623268,202.375,24.730411040570704
22,4.5,11.5274,51.96027841710121,204.594921875,80.75121689821698
23,4.5,12.029900000000001,56.38587067429639,204.3140625,110.00508892922224
24,4.5,12.531699999999999,59.4731729206805,205.612890625,93.89442287504653
25,4.5,13.0308,59.8024865844046,202.0453125,88.15967684702723
26,4.5,13.531200000000002,59.6128787489582,197.381640625,70.31717296760264
27,4.5,14.0288,57.509029764162264,185.251171875,30.32661323925179
28,4.5,14.5304,47.44416505699111,180.077734375,47.21680911585854
29,4.5,15.0331,53.08828248368602,177.478515625,83.50319727721275
30,4.5,15.536000000000001,59.53109491282184,177.840234375,98.79801450811293
31,4.5,16.0373,59.48032327365136,177.988671875,87.15656159156434
32,4.5,16.5373,59.826277992881145,176.954296875,79.60487466140123
33,4.5,17.0369,58.8890774935074,177.410546875,49.21747512625534
34,4.5,17.5366,55.5892837783003,175.73828125,29.581793441537307
35,4.5,18.0396,52.658753249966935,176.078515625,55.576359893589235
36,4.5,18.543,54.57901473149606,176.293359375,64.47673747389783
37,4.5,19.0439,59.820315304341435,178.20546875,56.73025178851158
38,4.5,19.5452,59.654305507075904,180.952734375,33.87950633254882
39,4.5,20.0439,59.18954382404642,181.726953125,9.470186379378482
40,4.5,20.546799999999998,59.63709677419355,181.428515625,1.0044714148834237
41,4.5,21.0487,60.0,181.38359375,0.1972386587771203
42,4.5,21.5506,60.0,181.38203125,0.0
43,4.5,22.0523,60.0,181.38203125,0.0
44,4.5,22.5536,60.0,181.38203125,0.0
45,4.5,23.0547,60.0,181.38203125,0.0
46,4.5,23.555799999999998,60.0,181.38203125,0.0
47,4.5,24.0556,60.0,181.4015625,0.0
48,4.5,24.5562,60.0,181.4015625,0.2
49,4.5,25.0572,60.0,181.4015625,0.0
50,4.5,25.5581,59.880239520958085,181.4015625,0.1996007984031936
51,4.5,26.0577,60.0,181.4015625,0.0
52,4.5,26.5582,60.0,181.4015625,0.0
53,4.5,27.0601,60.0,181.299609375,0.0
54,4.5,27.5597,60.0,181.299609375,0.0
55,4.5,28.060700000000004,60.0,181.290234375,0.0
56,4.5,28.5619,60.0,181.290234375,0.0
57,4.5,29.0625,60.0,181.203515625,0.0
58,4.5,29.5642,60.0,181.178515625,0.0
59,4.5,30.064999999999998,60.0,181.14453125,0.0
60,4.5,30.5659,60.0,181.0421875,0.0
61,4.5,31.0671,60.0,180.815234375,0.0
62,4.5,31.5683,60.0,180.815234375,0.0
63,4.5,32.0696,60.0,180.815234375,0.0
64,4.5,32.5709,60.0,180.815234375,0.0
